group_id,sentence,sentiment,uuid
4,Great Diaper Pail,pos,1008115200B00003TL7PAQYYUN3T7B0WM
4,At least with the harness they get to walk and explore and get some exercise.,neu,1249862400B000UO7BXKA3BMXVPSW75SJF
5,I rented the hospital (medela) pump for the first month until I was sure I could get my supply up and breastfeed (registering for it was too much pressure!). ,neu,1119225600B00065H55WA15Q3QEHN5JVLA
5,"This pump is great, my baby girl is 7 months old and I'm still pumping away for milk in her cereal. ",pos,1119225600B00065H55WA15Q3QEHN5JVLA
5,"I have the backpack, good to travel with but I think I would have gotten the carry bag had I seen it first. ",pos,1119225600B00065H55WA15Q3QEHN5JVLA
5,I've heard also that the Original is better than the Advanced. ,neu,1119225600B00065H55WA15Q3QEHN5JVLA
5,Glad I went with Original. ,pos,1119225600B00065H55WA15Q3QEHN5JVLA
5,Definitely recommend.,pos,1119225600B00065H55WA15Q3QEHN5JVLA
5,This bowls are worthless. ,neg,1224028800B000JOT2ROA36N62I47U9IIH
5,The suction cups do not work. ,neg,1224028800B000JOT2ROA36N62I47U9IIH
5,I've tried everything. ,neu,1224028800B000JOT2ROA36N62I47U9IIH
5,"I make sure the surface is super clean, I add a little bit of water to try to create a greater suction, no luck. ",neg,1224028800B000JOT2ROA36N62I47U9IIH
5,My 16 month old daughter pulls them up with ease. ,neu,1224028800B000JOT2ROA36N62I47U9IIH
5,"The bowls are a good size, but if you're looking for something to stay put, these are not a good buy.",neg,1224028800B000JOT2ROA36N62I47U9IIH
5,I love this monitor.  ,pos,1112745600B000S35QLCA18NZJT9G9DS13
5,"When my son is in bed, I will play music for him.  ",neu,1112745600B000S35QLCA18NZJT9G9DS13
5,I can turn it down low so I can barely hear the music.  ,pos,1112745600B000S35QLCA18NZJT9G9DS13
5,When my son fusses or moves I can can hear him crystal clear over the music.  ,pos,1112745600B000S35QLCA18NZJT9G9DS13
5,It is great.,pos,1112745600B000S35QLCA18NZJT9G9DS13
5,I do get interference every once in a while.  ,neg,1112745600B000S35QLCA18NZJT9G9DS13
5,It will beep and the range alarm will light up.  ,neu,1112745600B000S35QLCA18NZJT9G9DS13
5,"It can be annoying, but it doesn't happen often.",neu,1112745600B000S35QLCA18NZJT9G9DS13
5,"My daughter got this for her ""shower"" and she absolutely loved it.  ",pos,1116720000B0000936LRA1UQNPIQ52PYSN
5,"She would lie mesmerized by the musical star and also loved playing with, reaching for, grabbing, and eventually even taking off all the things that hang from the various loops.  ",pos,1116720000B0000936LRA1UQNPIQ52PYSN
5,It's got great colors and shapes and overall is just terrific.  ,pos,1116720000B0000936LRA1UQNPIQ52PYSN
5,This is a great great item - one of the best we've found.,pos,1116720000B0000936LRA1UQNPIQ52PYSN
5,"At about 7-8 months, the thrill wore off.  ",neu,1116720000B0000936LRA1UQNPIQ52PYSN
5,Now she crawls over/through it and moves on.,neu,1116720000B0000936LRA1UQNPIQ52PYSN
5,: ),pos,1116720000B0000936LRA1UQNPIQ52PYSN
5,"This is a really great product for the carseat, shopping cart, stroller, etc.  ",pos,1250812800B001O0DIJKA298IHWVVP98VY
5,"Basically, anywhere a sippy cup will be tossed.  ",neu,1250812800B001O0DIJKA298IHWVVP98VY
5,"It has a good rubber grip, adjustable length, sturdy design and material.  ",pos,1250812800B001O0DIJKA298IHWVVP98VY
5,I just think it's a little pricey for the product.  ,neg,1250812800B001O0DIJKA298IHWVVP98VY
5,"Otherwise, highly recommended!",pos,1250812800B001O0DIJKA298IHWVVP98VY
5,For what I paid I am satisfied with this little hamper.  ,pos,1261612800B001I459ASAMN9K2M68ADLD
5,It is very easy to clean and goes wonderfully with the rest of the decor in my child's bathroom.  ,pos,1261612800B001I459ASAMN9K2M68ADLD
5,"I do believe that, ""you get what you pay for"" so I do not expect this hamper to last years and years but for now it serves it's purpose and is very cute.  ",pos,1261612800B001I459ASAMN9K2M68ADLD
5,When searching for hampers with a monkey theme there are not many choices to choose from.  ,neu,1261612800B001I459ASAMN9K2M68ADLD
5,I am very happy with this purchase.,pos,1261612800B001I459ASAMN9K2M68ADLD
5,I use this sheet for my baby's arm's reach co-sleeper; it fits perfectly and doesn't bunch up at all. ,pos,1207699200B000COUO8WA3IT0D89UUN9L8
5,"It is soft, thick and washes very well. ",pos,1207699200B000COUO8WA3IT0D89UUN9L8
5,The original arm's reach sheets are thin and rough...,neu,1207699200B000COUO8WA3IT0D89UUN9L8
5,"for the same price or less, the Eddie Bauer sheets are such a steal! ",pos,1207699200B000COUO8WA3IT0D89UUN9L8
5,"For those worrying about the quilted quality of the sheets and baby's safety, I use a sleep positioner for peace of mind.",neu,1207699200B000COUO8WA3IT0D89UUN9L8
5,This is a great bed.  ,pos,1258675200B000XDYLEKA1U5O2PEYBIJ8W
5,Very convenient to travel with compared to a portable play yard. ,pos,1258675200B000XDYLEKA1U5O2PEYBIJ8W
5,Also very easy to put up and take down. ,pos,1258675200B000XDYLEKA1U5O2PEYBIJ8W
5,HOWEVER the zipper on our case broke after two uses (we never forced the bed into the case).  ,neg,1258675200B000XDYLEKA1U5O2PEYBIJ8W
5,"I have called customer service two times, and they have agreed to send a new case, but three weeks later I have not received the case.  ",neu,1258675200B000XDYLEKA1U5O2PEYBIJ8W
5,Another call and another promise to send a case.  ,neu,1258675200B000XDYLEKA1U5O2PEYBIJ8W
5,"Maybe we just had bad luck, but the bed itself is wonderful.  ",neu,1258675200B000XDYLEKA1U5O2PEYBIJ8W
5,Just frustrating that the travel case isn't holding up.,neg,1258675200B000XDYLEKA1U5O2PEYBIJ8W
5,"These are great for little ones, Once my daughter got a little older she became attached to her blanket and had to sleep with it, by that time she could roll over, etc. ",pos,1142294400B00008KWO1A2065HBMYDXJ1S
5,so we weren't as worried about her sleeping with it.  ,neu,1142294400B00008KWO1A2065HBMYDXJ1S
5,"When she got older she didn't want her feet confined, but when she was little, these were great for cold winters.",neu,1142294400B00008KWO1A2065HBMYDXJ1S
5,I think these baskets are great.  ,pos,1145318400B00007E9C9A2TI3FHD95F7LA
5,I have 4 of them stocked on my changing table.  ,neu,1145318400B00007E9C9A2TI3FHD95F7LA
5,"I have them filled with diapers, receiving blankets, bibs, burp cloths, bath supplies, etc.  ",neu,1145318400B00007E9C9A2TI3FHD95F7LA
5,All of it is easily accessible and they look adorable.  ,pos,1145318400B00007E9C9A2TI3FHD95F7LA
5,I gave them 4 stars instead of 5 only because the first set that I bought I had to fix.  ,neu,1145318400B00007E9C9A2TI3FHD95F7LA
5,Be careful with the ties on the liners.  ,neu,1145318400B00007E9C9A2TI3FHD95F7LA
5,The ties on one of mine broke as I was trying to tie the bow.  ,neg,1145318400B00007E9C9A2TI3FHD95F7LA
5,"Our Babies R Us hardly ever has them in stock so instead of returning it and waiting for more to come in, I had to restring the tie through the liner and sew it back together.  ",neu,1145318400B00007E9C9A2TI3FHD95F7LA
5,A little bit of work but I am still happy with my purchase overall.,neu,1145318400B00007E9C9A2TI3FHD95F7LA
5,"Liked that this changing pad had a ""well"" so our baby could less-easily roll herself off, although we always keep a hand on her, even when she was supertiny. ",pos,1223942400B000DZ7VHCA2KLI6DQAP4EWZ
5,Holding up well after several months of daily use; looks brand-new. ,pos,1223942400B000DZ7VHCA2KLI6DQAP4EWZ
5,Cushy enough to plop your baby down and not have her feel what's underneath -- which in our case is an IKEA dresser. ,pos,1223942400B000DZ7VHCA2KLI6DQAP4EWZ
5,"Throw a Big Dot waterproof cover over this (see reviews for that, does double duty as a mattress pad too) and you're set.",neu,1223942400B000DZ7VHCA2KLI6DQAP4EWZ
5,"When we first brought our baby boy home, my wife bought this Boppy Nursing Pillow and got good use out of it for about the first month. ",pos,1226448000B000KW3ZE6AY12DBB0U420B
5,I also used it when I bottle fed the little tike and it worked rather well. ,pos,1226448000B000KW3ZE6AY12DBB0U420B
5,It was comfortable for both me and the baby. ,pos,1226448000B000KW3ZE6AY12DBB0U420B
5,"Then a friend of hers told her that the ""My Brest Friend"" nursing pillow was much better. ",neu,1226448000B000KW3ZE6AY12DBB0U420B
5,"Far superior! My wife tried it out and, sure enough, agreed. ",neu,1226448000B000KW3ZE6AY12DBB0U420B
5,"One Boppy Nursing Pillow became surplus, although I continued using it for bottle-feeding the baby for the next six months, I might add. ",neu,1226448000B000KW3ZE6AY12DBB0U420B
5,We both appreciated the removable cover as we could easily freshen it up now and then.,pos,1226448000B000KW3ZE6AY12DBB0U420B
5,Gary Peterson,neu,1226448000B000KW3ZE6AY12DBB0U420B
5,Got this just for its dual purpose of being able to use on a regular toilet and on the go.  ,neu,1234656000B0016KV73WAOAOARIH72UWI
5,It is nice that it is small and portable but it is really tiny when you get it on a toilet.  ,pos,1234656000B0016KV73WAOAOARIH72UWI
5,It looks more ring like than seat like.  ,neu,1234656000B0016KV73WAOAOARIH72UWI
5,This is especially true if you have an elongated toilet bowl.  ,neu,1234656000B0016KV73WAOAOARIH72UWI
5,And if you have an elongated bowl the seat actually ends up sitting towards the back making it a little hard for the kid to climb on to.  ,neg,1234656000B0016KV73WAOAOARIH72UWI
5,"The worst part for boys is that if you/they are not careful the design tends to allow ""sprayage"" all over the place as there isn't much room between the kids ""junk"" and the front of the bowl.  ",neg,1234656000B0016KV73WAOAOARIH72UWI
5,Have the Bjorn seat in another bathroom that works really well.  ,neu,1234656000B0016KV73WAOAOARIH72UWI
5,Will likely get another for home and keep this one in the care for outings only.,pos,1234656000B0016KV73WAOAOARIH72UWI
5,1. ,neu,1239321600B000P229NYA4GI4654JA8NK
5,The ultra light version of the Joovy is so worth the extra cost...,pos,1239321600B000P229NYA4GI4654JA8NK
5,"don't think about it, just get this one.",pos,1239321600B000P229NYA4GI4654JA8NK
5,2.  ,neu,1239321600B000P229NYA4GI4654JA8NK
5,"Great great stroller after having a couple of crummy ones (and one good one, but that was big and bulky).  ",pos,1239321600B000P229NYA4GI4654JA8NK
5,Have used it for about 1.5 years and VERY happy that we bought it.  ,pos,1239321600B000P229NYA4GI4654JA8NK
5,Wish we had bought it sooner.,pos,1239321600B000P229NYA4GI4654JA8NK
5,3.  ,neu,1239321600B000P229NYA4GI4654JA8NK
5,"This is one of those purchases where I was initially thinking ""wow that's expensive!  ",pos,1239321600B000P229NYA4GI4654JA8NK
5,"Is it going to be worth the premium cost?""",neu,1239321600B000P229NYA4GI4654JA8NK
5,"Contrary to my normal self, I relented and not only bought the Joovy, but this ultralight version.  ",neu,1239321600B000P229NYA4GI4654JA8NK
5,"The answer is yes, a thousand times yes, it's worth it.  ",pos,1239321600B000P229NYA4GI4654JA8NK
5,"So easy to fold, throw in the back of the car, and go.",pos,1239321600B000P229NYA4GI4654JA8NK
5,Highly recommended.,pos,1239321600B000P229NYA4GI4654JA8NK
5,i have tried many sippy cups with my now 3 year old and none have compared to this one. ,pos,1204588800B0009MASHOA1VXIY1511XQK2
5,this one does not have the valves that you have to take out to clean then put back in. ,neu,1204588800B0009MASHOA1VXIY1511XQK2
5,"its two pieces; one cup, one top. ",neu,1204588800B0009MASHOA1VXIY1511XQK2
5,after finding these i will not be using any other type of sippy cup for my 7 mo. ,pos,1204588800B0009MASHOA1VXIY1511XQK2
5,i just wish i could've found these earlier. ,pos,1204588800B0009MASHOA1VXIY1511XQK2
5,i have yet to see even a tiny drip come from these. ,pos,1204588800B0009MASHOA1VXIY1511XQK2
5,"many others let out a drip or two when tipped over and such, but not these. ",pos,1204588800B0009MASHOA1VXIY1511XQK2
5,i LOVE the design on these also. ,pos,1204588800B0009MASHOA1VXIY1511XQK2
5,doesn't get much cooler than this. ,pos,1204588800B0009MASHOA1VXIY1511XQK2
5,i use them for my daughter as well as my son. ,neu,1204588800B0009MASHOA1VXIY1511XQK2
5,ive had many people comment on them.,neu,1204588800B0009MASHOA1VXIY1511XQK2
5,"Before my first child was born, I was all set to buy the Diaper Genie but then a friend told me about the Diaper Champ. ",neu,1135814400B00003TL7PA1ZFEN9RTB58OD
5,She said that it did a good job and I didn't have to buy any special bags. ,pos,1135814400B00003TL7PA1ZFEN9RTB58OD
5,So I went out and bought it along with a big box of tall kitchen bags. ,neu,1135814400B00003TL7PA1ZFEN9RTB58OD
5,"My son is now 4 months old, and so far it is working great. ",pos,1135814400B00003TL7PA1ZFEN9RTB58OD
5,It is in the nursery and there is no smell at all. ,pos,1135814400B00003TL7PA1ZFEN9RTB58OD
5,"I am usually very sensitive about any bad smells, and so is my mom but even she couldnt smell any odors. ",pos,1135814400B00003TL7PA1ZFEN9RTB58OD
5,So far this has been a great product. ,pos,1135814400B00003TL7PA1ZFEN9RTB58OD
5,"The lid is definately tight, but it does not bother me much. ",neu,1135814400B00003TL7PA1ZFEN9RTB58OD
5,"Hopefully, it will still work when the diapers get REALLY smelly! ",neu,1135814400B00003TL7PA1ZFEN9RTB58OD
5,But so far so good!!,pos,1135814400B00003TL7PA1ZFEN9RTB58OD
5,Don't waste your time with this version.  ,neg,1146873600B0007WWZKYA3KZV3WIH9MIK3
5,The older one can be found in most children's consignment stores and is much better.  ,neu,1146873600B0007WWZKYA3KZV3WIH9MIK3
5,"I also have the Flutterbye version, which is even better.",neu,1146873600B0007WWZKYA3KZV3WIH9MIK3
5,These are my favorite bottles for my little guy.  ,pos,1229731200B0018JWAF0A3T7XVG3AXJF61
5,They hold enough liquid and they are easy to handle for both of us.  ,pos,1229731200B0018JWAF0A3T7XVG3AXJF61
5,The only draw back is they do have a lot of pieces with six parts as compared to most bottles four.  ,neg,1229731200B0018JWAF0A3T7XVG3AXJF61
5,We do notice less burping when using these as compared to others.,pos,1229731200B0018JWAF0A3T7XVG3AXJF61
5,We have noticed that with repeated washing these bottles don't hold ink very well so we have to put the names back on the bottles about once a week for the daycare.  ,neg,1229731200B0018JWAF0A3T7XVG3AXJF61
5,Haven't had any issues with the pre-printed labels on the bottles though.,pos,1229731200B0018JWAF0A3T7XVG3AXJF61
5,Four stars just because of the extra parts to wash!,neg,1229731200B0018JWAF0A3T7XVG3AXJF61
5,I breastfed and formula fed my baby for the first 5 weeks. ,neu,1133049600B00008614FA2FLG9DZ86YKUH
5,My baby did not fuss at all when I offered her these type of nipples (compared to the breast).  ,pos,1133049600B00008614FA2FLG9DZ86YKUH
5,I also tried the Dr. ,neu,1133049600B00008614FA2FLG9DZ86YKUH
5,"Brown's, Gerber and Evenflo and she did not like them at all.  ",neu,1133049600B00008614FA2FLG9DZ86YKUH
5,I think because the base of the nipple was not as big as the Playtex nipples.  ,neu,1133049600B00008614FA2FLG9DZ86YKUH
5,"Anyhow, it is very convenient for at home use.  ",pos,1133049600B00008614FA2FLG9DZ86YKUH
5,It is not convenient when you are out and about.  ,neg,1133049600B00008614FA2FLG9DZ86YKUH
5,You still need to have some type of regular bottle.  ,neu,1133049600B00008614FA2FLG9DZ86YKUH
5,I found that out the hard way.  ,neg,1133049600B00008614FA2FLG9DZ86YKUH
5,Something in my diaper bag punctured the plastic liner and the formula got all over my brand new diaper bag.  ,neg,1133049600B00008614FA2FLG9DZ86YKUH
5,I suggest the Playtex ventair system for a regular bottle because it has the same basic nipple shape. ,neu,1133049600B00008614FA2FLG9DZ86YKUH
5,Overall I think Playtex has the best bottles and nipples.,pos,1133049600B00008614FA2FLG9DZ86YKUH
5,We had a plastic mat underneath our high chair for the first two years for our daughter...  ,neu,1185494400B000PJ58LCAI8QTTC152O19
5,"It was very useful, the only downside being that it wasn't that attractive and things sometimes got under it.  ",neu,1185494400B000PJ58LCAI8QTTC152O19
5,"All in all it was fine and we replaced it because it was getting worn out, and we thought we would get something more attractive and fun.",neu,1185494400B000PJ58LCAI8QTTC152O19
5,"Enter the Splashmat - we put it under the high chair and gave it a go - but we expected it to be a little tougher and thicker so that we could move a chair on it without it bunching up, and that it would stay flat.  ",neg,1185494400B000PJ58LCAI8QTTC152O19
5,It does not stay flat -  Every time we pull the chair in and out it bunches up and wrinkles.  ,neg,1185494400B000PJ58LCAI8QTTC152O19
5,"Though we can straighten it out, it requires constant attention and re-laying.  ",neg,1185494400B000PJ58LCAI8QTTC152O19
5,"Not what we needed, and we have stopped using it and folded it away to use for picnics or as a beach throw, we guess.  ",neg,1185494400B000PJ58LCAI8QTTC152O19
5,"It's pretty and probably would be good for that, but fails as a under table mat to keep things clean.",neu,1185494400B000PJ58LCAI8QTTC152O19
5,My baby loves this bouncer.  ,pos,1107734400B000324Y7AA32FGHKCNU8P5U
5,We used it when she was just born to sit her in while we were eating.  ,neu,1107734400B000324Y7AA32FGHKCNU8P5U
5,The vibrator feature produces a nice calming effect.  ,pos,1107734400B000324Y7AA32FGHKCNU8P5U
5,"Now she is old enough to really enjoy the lights and noises that she can produce with her feet and ""sings"" to the variety of songs that it plays.  ",pos,1107734400B000324Y7AA32FGHKCNU8P5U
5,I think it's nice that there are a bunch of songs that it plays so you don't have to listen to the same thing over and over!  ,pos,1107734400B000324Y7AA32FGHKCNU8P5U
5,It's brightly colored and easy to assemble.,pos,1107734400B000324Y7AA32FGHKCNU8P5U
5,I like this pack n play. ,pos,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,The changing table is fine. ,pos,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,Another review mentioned that it tilts and her baby rolls. ,neu,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,"Mine tilts a bit as well, but we've gotten better at adjusting the baby so he's not rolling around. ",neg,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,This pack n play was easy to put together.,pos,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,I got this one because I liked the napper concept. ,neu,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,"However, I was under the impression that you could detach the napper and use it elsewhere. ",neg,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,That is not the case. ,neg,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,"The napper ""hangs"" inside the pack-n-play, so if you take it off and lay it on the floor, it loses its shape. ",neg,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,"This is the only reason I gave this product 4 stars, not 5. ",neu,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,It would have been nice if you could take the napper off and use it somewhere else. ,neg,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,"That aside, the pack n play is great. ",pos,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,"My newborn loved the napper, and we removed it at about 5 weeks to allow him to sleep on the flat surface of the bassinet insert.",pos,1258934400B001PIJEJEA2RQTM1MOSTIKF
5,My one year old son and I share a shower/bathtub. ,pos,1237680000B0006BAJIQA1R6DKN9YQ2YU1
5,"The older he gets, the more bath toys he seem to acquire! ",neu,1237680000B0006BAJIQA1R6DKN9YQ2YU1
5,"Well, after finally getting frustrated with lining them up along the edge of the tub, I found this little cubby at Wal-mart one day. ",neu,1237680000B0006BAJIQA1R6DKN9YQ2YU1
5,"I wasn't expecting much, but it was something for the time being, till I could find something I felt would be sturdier. ",neu,1237680000B0006BAJIQA1R6DKN9YQ2YU1
5,"Fortunately, there's no need!",pos,1237680000B0006BAJIQA1R6DKN9YQ2YU1
5,"I've had this for about 2 months now, and it has never, not once, fallen down. ",pos,1237680000B0006BAJIQA1R6DKN9YQ2YU1
5,"I have your average, fiberglass shower/tub, and this thing is FILLED with bath toys. ",neu,1237680000B0006BAJIQA1R6DKN9YQ2YU1
5,"I guess it depends on what type of tub you have, but this was a great find for me. ",pos,1237680000B0006BAJIQA1R6DKN9YQ2YU1
5,I absolutely recommend it.,pos,1237680000B0006BAJIQA1R6DKN9YQ2YU1
5,My 18 month old still loves this thing.  ,pos,1259280000B000JWSO9IA3VIQW6RFSGZEX
5,She naws on this thing like crazy.  ,neu,1259280000B000JWSO9IA3VIQW6RFSGZEX
5,It's especially soothing when you put it in the fridge for a while first.,pos,1259280000B000JWSO9IA3VIQW6RFSGZEX
5,I RECEIVED THIS SWING AS A BABY SHOWER GIFT. ,neu,1093046400B0000CBGBTA4R6FCH2CVH8D
5,IT IS TERRIFIC FOR LUGGING AROUND THE HOUSE AND TO GRANDMA'S TOO!,pos,1093046400B0000CBGBTA4R6FCH2CVH8D
5,MY DAUGHTER LIKES TO REACH AND GRAB THE HANGING FISH. ,pos,1093046400B0000CBGBTA4R6FCH2CVH8D
5,THE MUSIC IS SOOTHING BUT I WISH IT PLAYED LONGER THAN IT DOES. ,neu,1093046400B0000CBGBTA4R6FCH2CVH8D
5,OTHER THAN THAT A MUST HAVE PRODUCT.,pos,1093046400B0000CBGBTA4R6FCH2CVH8D
5,Very cheap and durable. ,pos,1262217600B002L3T9X8A3O1COG1P76JW9
5,Fun to look at. ,pos,1262217600B002L3T9X8A3O1COG1P76JW9
5,Built in teether. ,neu,1262217600B002L3T9X8A3O1COG1P76JW9
5,My 2 year old likes it too.,pos,1262217600B002L3T9X8A3O1COG1P76JW9
5,"We bought this gate, primarily, to keep the dog and cats out of the baby room.  ",neu,1105401600B0000DBHHRAUPUZ14778SD7
5,"My husband mounted this to the door frame and adjusted the gate to fit the door, no problem.  ",pos,1105401600B0000DBHHRAUPUZ14778SD7
5,It works wonderfully.  ,pos,1105401600B0000DBHHRAUPUZ14778SD7
5,The dog can sit outside the room and see in and that cats want nothing to do with it.  ,neu,1105401600B0000DBHHRAUPUZ14778SD7
5,The door is secure and safe.  ,pos,1105401600B0000DBHHRAUPUZ14778SD7
5,"I don't have to worry about our little one climbing it because there are no foot holds, just clear plastic.  ",pos,1105401600B0000DBHHRAUPUZ14778SD7
5,It opens easily and closes in such a way that is easy for my husband and me but I know that our daughter won't be able to work it open.,pos,1105401600B0000DBHHRAUPUZ14778SD7
5,This monitor is FANTASTIC!  ,pos,1240444800B00020V5A2A277FY9ZOXAEGC
5,And the screen is bigger than some others.  ,neu,1240444800B00020V5A2A277FY9ZOXAEGC
5,"Quality is great and after using this for 6 months, I would certainly buy it again if I were doing it over.  ",pos,1240444800B00020V5A2A277FY9ZOXAEGC
5,The video monitor saves alot of trips upstairs to check on the baby in the middle of the night - the extra sleep I get in my own bed makes this worth every penny!,pos,1240444800B00020V5A2A277FY9ZOXAEGC
5,I received this swing as a shower gift. ,neu,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,My son was born weighing about 5.5 pounds so we put a neck supports in the swing he seemed to love it lulled him to sleep and the swing is easy to store. ,pos,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,I was ready to give it a 5 star review until today. ,neg,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,"He is now 6 weeks old and weighs a little over 9 pounds, he can't hold his head up for extended periods of time and he isn't incredible active. ",neu,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,"He was napping in the swing while I did dishes, I heard him make a little noise so I turned around...",neu,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,much to my horror he was hanging sideways out of the swing! ,neg,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,"He was buckled in, and I was using one of those head support things. ",neu,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,"I feel that this is a safety issue, if you have this swing or get this swing please don't ever take your eyes off of your baby, I was in the same room just with my back to him. ",neg,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,Luckily my baby was fine I was more shaken up that he was in fact he was still asleep. ,neu,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,I have read other reviews and I know other people have had the same problem. ,neg,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,** This is the first and (at this time) the only review I have written,neu,1105142400B0000D9RQ2AO1AXCI04XDJ4
5,I bought this swing through Amazon.com about 4 months ago. ,neu,1182038400B000I5Q19QA2MRYTB4QYINAI
5,It came in quickly and at a very discounted price compared to other retailers. ,neu,1182038400B000I5Q19QA2MRYTB4QYINAI
5,The only issue I had with the swing is the switch on the right side of the motor that controls the butterfly light between the battery and a/c plug setting. ,neg,1182038400B000I5Q19QA2MRYTB4QYINAI
5,This difference is that the lights turn off in about 15 minutes under the battery and stay on constantly under the a/c. ,neu,1182038400B000I5Q19QA2MRYTB4QYINAI
5,The switch will not work most of the time on the a/c power and I can only get the light to turn on under the battery setting side. ,neg,1182038400B000I5Q19QA2MRYTB4QYINAI
5,I called fisher-price about the problem and they sent me a new motor. ,neu,1182038400B000I5Q19QA2MRYTB4QYINAI
5,I received it in about 4 days after calling. ,neu,1182038400B000I5Q19QA2MRYTB4QYINAI
5,The 2nd motor does the same thing. ,neg,1182038400B000I5Q19QA2MRYTB4QYINAI
5,I have had no problem with the motor itself so far. ,pos,1182038400B000I5Q19QA2MRYTB4QYINAI
5,"When there is a heavier baby in the swing you have to run it on high to get it to swing at all, but with my 2 week old daughter in it, it swings fine on the lower settings. ",neu,1182038400B000I5Q19QA2MRYTB4QYINAI
5,"Luckily if the motor does go out for me, I have the old one that still works too.",neu,1182038400B000I5Q19QA2MRYTB4QYINAI
5,I had orignally registered for the 4 in 1 bath station.  ,neu,1112745600B000067EH7A18NZJT9G9DS13
5,Then I read the reviews of injurys cause by them.  ,neu,1112745600B000067EH7A18NZJT9G9DS13
5,"Plus, my own cousin said it hurt her daughter as well....",neu,1112745600B000067EH7A18NZJT9G9DS13
5,Then I read the reviews and switched to this tub.  ,neu,1112745600B000067EH7A18NZJT9G9DS13
5,My son and I love it.  ,pos,1112745600B000067EH7A18NZJT9G9DS13
5,The hammock makes it so easy to wash my 2 month old.  ,pos,1112745600B000067EH7A18NZJT9G9DS13
5,His body is supported so I rest his head on my arm.  ,pos,1112745600B000067EH7A18NZJT9G9DS13
5,I don't have to hold him up until I have to wash his back area.  ,neu,1112745600B000067EH7A18NZJT9G9DS13
5,He has fun kicking and pushing off of the front of the tub.,pos,1112745600B000067EH7A18NZJT9G9DS13
5,It fits nicely in the kitchen sink as well.,pos,1112745600B000067EH7A18NZJT9G9DS13
5,Love it!,pos,1112745600B000067EH7A18NZJT9G9DS13
5,You can't 'see' this product's actual size by just looking at a photo. ,neu,1182816000B000I0XNGKAHRNDSKWH1YBT
5,It is quite large. ,neu,1182816000B000I0XNGKAHRNDSKWH1YBT
5,It also doesn't hold the Playtex Drop-Ins bottles like I hoped it would.,neg,1182816000B000I0XNGKAHRNDSKWH1YBT
5,But this company is wonderful. ,neu,1182816000B000I0XNGKAHRNDSKWH1YBT
5,The product is sturdy and the design is certainly a wonderful conversation piece. ,pos,1182816000B000I0XNGKAHRNDSKWH1YBT
5,"Honestly, if I wanted to just store bottles, I would have bought something else!",pos,1182816000B000I0XNGKAHRNDSKWH1YBT
5,This playmat has become one of several baby items I couldn't live without! ,pos,1150848000B0000936LRAH0O2C5QI9IWV
5,"We received this one for our baby shower along with a Fischer Price mat, and our son LOVES the Baby Einstein mat and shows little interest in the other one.",pos,1150848000B0000936LRAH0O2C5QI9IWV
5,"First, up to about 4 weeks of age, he would lay under it in the 'on' mode - meaning the star played music and lights for about 5 mintues. ",neu,1150848000B0000936LRAH0O2C5QI9IWV
5,He would love to stare at it and the toys hanging above him. ,pos,1150848000B0000936LRAH0O2C5QI9IWV
5,The only down side is the music and lights didn't last too long and we had to keep reactivating it.,neg,1150848000B0000936LRAH0O2C5QI9IWV
5,"Once he was about 4-5 weeks old, we switched to using the 'motion' mode, meaning he had to hit or kick the toys or bars to get the music and lights to play. ",neu,1150848000B0000936LRAH0O2C5QI9IWV
5,We lowered the toys with the extra  lincs so they would be within him reach. ,neu,1150848000B0000936LRAH0O2C5QI9IWV
5,It's really helping his motor skills develop and he has so much fun. ,pos,1150848000B0000936LRAH0O2C5QI9IWV
5,The first time he smiled and laughed was when he was on the mat. ,pos,1150848000B0000936LRAH0O2C5QI9IWV
5,He really gets his hands and feet moving to get it activated. ,neu,1150848000B0000936LRAH0O2C5QI9IWV
5,"It entertains him long enough for me to get a shower, dress and dry my hair.",pos,1150848000B0000936LRAH0O2C5QI9IWV
5,The only down side is that it's not very intersting to him for tummy time because he can't pick his head up very far yet. ,neg,1150848000B0000936LRAH0O2C5QI9IWV
5,"Still, I wouldn't want to go a day without it!",pos,1150848000B0000936LRAH0O2C5QI9IWV
